product_name,frisch,teigig,file
381,2,0,20230524
113,15,0,20230524
118,5,0,20230524
119,20,0,20230524
123,5,0,20230524
124,12,0,20230524
129,4,0,20230524
140,8,0,20230524
152,20,0,20230524
156,15,0,20230524
209,8,0,20230524
247,2,0,20230524
268,3,0,20230524
285,6,0,20230524
417,15,0,20230524
418,10,0,20230524
419,10,0,20230524
444,8,0,20230524
458,6,0,20230524
743,5,0,20230524
2113,1,0,20230524
2116,1,0,20230524
2119,1,0,20230524
2124,1,0,20230524
2209,1,0,20230524
2417,1,0,20230524
2419,1,0,20230524
2444,1,0,20230524
2453,1,0,20230524
110,4,0,20230524
116,3,0,20230524
125,2,18,20230524
126,2,13,20230524
127,6,0,20230524
130,2,22,20230524
132,2,13,20230524
133,2,8,20230524
134,2,5,20230524
177,6,0,20230524
198,2,7,20230524
241,6,36,20230524
324,8,0,20230524
363,6,24,20230524
368,3,0,20230524
406,3,5,20230524
415,3,8,20230524
453,5,0,20230524
691,6,0,20230524
279,1,0,20230524
394,3,0,20230524
128,2,0,20230524
230,1,0,20230524
269,2,0,20230524
305,2,0,20230524
329,0,6,20230524
365,1,0,20230524
509,1,0,20230524
563,1,0,20230524
805,2,0,20230524
905,1,0,20230524
803,4,0,20230524
949,4,0,20230524
1402,3,0,20230524
224,5,0,20230525
229,3,0,20230525
385,2,0,20230525
452,2,0,20230525
499,2,0,20230525
550,3,0,20230525
551,3,0,20230525
693,2,0,20230525
787,3,0,20230525
868,2,0,20230525
870,3,0,20230525
2010,0,2,20230525
2012,0,2,20230525
2149,1,0,20230525
206,1,0,20230525
449,0,0,20230525
450,1,0,20230525
117,0,2,20230525
196,1,2,20230525
227,5,0,20230525
492,0,8,20230525
906,0,4,20230525
102,8,0,20230525
106,6,0,20230525
262,6,0,20230525
113,15,0,20230525
118,6,0,20230525
119,20,0,20230525
123,5,0,20230525
124,30,0,20230525
129,4,0,20230525
140,10,0,20230525
152,20,0,20230525
209,4,0,20230525
247,2,0,20230525
268,3,0,20230525
285,6,0,20230525
417,15,0,20230525
418,6,0,20230525
444,6,0,20230525
458,5,0,20230525
743,5,0,20230525
2368,1,0,20230525
110,4,0,20230525
116,6,0,20230525
125,2,8,20230525
126,8,8,20230525
127,6,0,20230525
130,2,4,20230525
132,6,10,20230525
133,2,8,20230525
134,6,5,20230525
177,6,0,20230525
198,4,7,20230525
241,10,24,20230525
324,8,0,20230525
363,6,8,20230525
368,8,0,20230525
406,3,4,20230525
415,3,4,20230525
453,8,0,20230525
2324,1,0,20230525
470,4,0,20230525
538,4,0,20230525
928,2,0,20230525
929,5,0,20230525
783,3,0,20230525
224,5,0,20230526
229,3,0,20230526
385,2,0,20230526
391,2,0,20230526
452,2,0,20230526
499,2,0,20230526
550,3,0,20230526
551,2,0,20230526
555,3,0,20230526
693,2,0,20230526
787,2,0,20230526
868,2,0,20230526
870,3,0,20230526
2010,0,2,20230526
2012,0,2,20230526
2149,1,0,20230526
2272,1,0,20230526
2302,1,0,20230526
206,1,0,20230526
449,1,0,20230526
450,1,0,20230526
117,0,2,20230526
196,0,2,20230526
227,8,0,20230526
288,1,2,20230526
492,0,8,20230526
906,1,4,20230526
182,3,0,20230526
233,4,0,20230526
309,16,0,20230526
381,3,0,20230526
815,5,0,20230526
113,20,0,20230526
118,12,0,20230526
119,30,0,20230526
123,5,0,20230526
124,15,0,20230526
129,4,0,20230526
140,12,0,20230526
152,20,0,20230526
209,10,0,20230526
247,2,0,20230526
268,10,0,20230526
285,8,0,20230526
417,30,0,20230526
418,12,0,20230526
419,12,0,20230526
444,8,0,20230526
458,6,0,20230526
743,5,0,20230526
2113,2,0,20230526
2124,2,0,20230526
2417,2,0,20230526
2418,1,0,20230526
2444,1,0,20230526
110,12,0,20230526
125,6,8,20230526
126,4,8,20230526
127,6,0,20230526
130,15,12,20230526
132,2,8,20230526
133,8,8,20230526
134,3,5,20230526
177,6,0,20230526
198,5,8,20230526
241,10,24,20230526
324,10,0,20230526
363,10,8,20230526
368,3,0,20230526
406,3,4,20230526
415,3,4,20230526
453,4,0,20230526
691,6,0,20230526
2110,5,0,20230526
2324,3,0,20230526
264,4,0,20230526
128,3,0,20230526
230,2,0,20230526
269,2,0,20230526
305,1,0,20230526
329,6,0,20230526
365,1,0,20230526
437,2,0,20230526
509,1,0,20230526
538,2,0,20230526
563,1,0,20230526
805,2,0,20230526
928,3,0,20230526
929,3,0,20230526
783,3,0,20230526
802,4,0,20230526
803,4,0,20230526
949,4,0,20230526
224,1,0,20230527
550,1,0,20230527
449,0,0,20230527
117,0,2,20230527
196,0,2,20230527
227,2,0,20230527
288,4,2,20230527
492,4,6,20230527
906,0,4,20230527
262,4,0,20230527
815,3,0,20230527
113,17,0,20230527
118,6,0,20230527
119,40,0,20230527
123,4,0,20230527
124,15,0,20230527
129,4,0,20230527
140,6,0,20230527
152,12,0,20230527
247,3,0,20230527
268,5,0,20230527
285,6,0,20230527
369,20,0,20230527
417,12,0,20230527
418,5,0,20230527
444,5,0,20230527
458,5,0,20230527
743,5,0,20230527
2113,2,0,20230527
2119,2,0,20230527
2140,1,0,20230527
2417,1,0,20230527
2418,1,0,20230527
110,5,0,20230527
116,4,0,20230527
125,6,10,20230527
126,6,8,20230527
127,6,0,20230527
130,10,12,20230527
132,7,10,20230527
133,5,10,20230527
134,4,6,20230527
177,6,0,20230527
198,6,8,20230527
241,10,36,20230527
324,6,0,20230527
363,10,16,20230527
368,4,0,20230527
406,2,4,20230527
415,3,4,20230527
453,4,0,20230527
691,5,0,20230527
2110,1,0,20230527
2324,1,0,20230527
365,2,0,20230527
437,2,0,20230527
504,4,0,20230527
509,1,0,20230527
563,1,0,20230527
357,1,0,20230527
224,5,0,20230530
229,3,0,20230530
385,2,0,20230530
391,3,0,20230530
452,2,0,20230530
499,2,0,20230530
550,3,0,20230530
551,3,0,20230530
555,3,0,20230530
693,2,0,20230530
697,3,0,20230530
701,3,0,20230530
787,3,0,20230530
868,2,0,20230530
870,3,0,20230530
2010,0,2,20230530
2012,0,2,20230530
2149,1,0,20230530
2272,1,0,20230530
2302,1,0,20230530
206,1,0,20230530
449,1,0,20230530
450,1,0,20230530
117,2,0,20230530
196,2,0,20230530
227,4,0,20230530
288,3,0,20230530
492,8,0,20230530
906,5,0,20230530
113,15,0,20230530
118,6,0,20230530
119,20,0,20230530
123,5,0,20230530
124,15,0,20230530
129,4,0,20230530
140,10,0,20230530
152,20,0,20230530
209,8,0,20230530
247,2,0,20230530
268,4,0,20230530
285,6,0,20230530
417,15,0,20230530
418,10,0,20230530
419,10,0,20230530
444,8,0,20230530
458,5,0,20230530
743,5,0,20230530
2116,1,0,20230530
2368,1,0,20230530
2453,1,0,20230530
110,4,0,20230530
116,8,0,20230530
125,2,10,20230530
126,2,8,20230530
127,6,0,20230530
130,2,12,20230530
132,2,10,20230530
133,2,8,20230530
134,2,5,20230530
177,6,0,20230530
198,3,8,20230530
241,8,24,20230530
324,8,0,20230530
363,8,8,20230530
368,8,0,20230530
406,3,4,20230530
415,3,4,20230530
453,8,0,20230530
691,6,0,20230530
2110,1,0,20230530
2324,1,0,20230530
128,2,0,20230530
230,2,0,20230530
269,2,0,20230530
305,2,0,20230530
365,2,0,20230530
509,1,0,20230530
563,1,0,20230530
805,2,0,20230530
905,1,0,20230530
928,3,0,20230530
929,3,0,20230530
1185,1,0,20230530
357,2,0,20230530
1623,2,0,20230530
224,7,0,20230531
229,3,0,20230531
385,2,0,20230531
452,2,0,20230531
499,2,0,20230531
550,3,0,20230531
551,3,0,20230531
556,3,0,20230531
693,2,0,20230531
697,2,0,20230531
787,2,0,20230531
868,2,0,20230531
870,2,0,20230531
2149,1,0,20230531
2272,1,0,20230531
2302,1,0,20230531
206,0,0,20230531
449,0,0,20230531
450,5,0,20230531
117,0,2,20230531
196,1,2,20230531
227,5,0,20230531
288,1,2,20230531
492,6,6,20230531
906,1,4,20230531
102,4,0,20230531
309,8,0,20230531
381,3,0,20230531
113,12,0,20230531
118,6,0,20230531
119,20,0,20230531
123,5,0,20230531
124,15,0,20230531
129,4,0,20230531
140,5,0,20230531
152,15,0,20230531
156,20,0,20230531
209,8,0,20230531
247,2,0,20230531
268,4,0,20230531
285,6,0,20230531
369,20,0,20230531
417,15,0,20230531
418,10,0,20230531
419,8,0,20230531
444,6,0,20230531
458,5,0,20230531
743,5,0,20230531
2124,1,0,20230531
2140,1,0,20230531
2368,1,0,20230531
2418,1,0,20230531
2419,1,0,20230531
2444,1,0,20230531
2453,1,0,20230531
110,4,0,20230531
116,6,0,20230531
125,2,10,20230531
126,7,8,20230531
127,6,0,20230531
130,4,12,20230531
132,5,10,20230531
133,8,20,20230531
134,5,6,20230531
177,6,0,20230531
198,2,8,20230531
241,12,48,20230531
324,8,0,20230531
363,6,24,20230531
368,6,0,20230531
406,5,4,20230531
415,5,4,20230531
453,6,0,20230531
2110,1,0,20230531
2324,2,0,20230531
279,1,0,20230531
326,2,0,20230531
128,1,0,20230531
230,1,0,20230531
269,1,0,20230531
305,1,0,20230531
437,1,0,20230531
509,1,0,20230531
805,1,0,20230531
905,1,0,20230531
928,3,0,20230531
929,2,0,20230531
357,2,0,20230531
781,1,0,20230531
1857,1,0,20230531
1858,1,0,20230531
224,5,0,20230601
229,2,0,20230601
385,2,0,20230601
452,2,0,20230601
499,2,0,20230601
550,3,0,20230601
551,2,0,20230601
555,1,0,20230601
556,1,0,20230601
693,2,0,20230601
701,2,0,20230601
787,2,0,20230601
868,2,0,20230601
870,1,0,20230601
2010,0,1,20230601
2012,0,1,20230601
2302,1,0,20230601
206,0,0,20230601
449,0,0,20230601
450,0,0,20230601
117,0,6,20230601
196,0,2,20230601
